tipo,precio,area,habitaciones,baños,parqueaderos,nombre,latitud,longitud,url,espacios,axe,axh,axa,parq2,garaje_bin,ppmc,pppz,pppp,new_index,pppp/pppz,pppp/ppmc,pppz/ppmc,barrio_te
apartamento,2612700000,125.0,2,3,2,los balsos no.1,6.18627405166626,-75.56269836425781,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no1-2-habitaciones-3-banos-2-garajes/5570-M6370218,7,17.857142857142858,62.5,15625.0,4,1,7358340.838913989,172961071.53917623,663291330.1662707,49.30419818866918,3.8349168646080756,90.14142517814726,23.50544441003407,21.050052370150777
apartamento,1280000000,300.0,4,5,3,lalinde,6.21332,-75.56569,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-linde-4-habitaciones-5-banos-3-garajes/16895-M5406908,12,25.0,75.0,90000.0,9,1,8212082.744136865,164535502.8801956,659755104.6862745,55.02465352208823,4.009803921568627,80.33955882352942,20.035782396088017,20.89622396180771
apartamento,1050000000,147.0,3,2,2,la florida,6.203342437744141,-75.56204986572266,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-3-habitaciones-2-banos-2-garajes/687-M2766239,7,21.0,49.0,21609.0,4,1,7710113.01686063,169905531.09072375,676633258.4573748,51.661230236847686,3.9824086603518265,87.75918809201623,22.036710839279646,21.00241302505602
apartamento,2550000000,260.0,3,4,2,el tesoro,6.2017344,-75.5513343,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-3-habitaciones-4-banos-2-garajes/19797-M5738660,9,28.88888888888889,86.66666666666667,67600.0,4,1,7388640.035243283,181116061.45251396,714091960.352423,49.50721645236209,3.94273127753304,96.64727973568282,24.51277374301676,21.10447414707314
apartamento,1730000000,293.0,3,4,2,la florida,6.204309463500977,-75.56580352783203,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-3-habitaciones-4-banos-2-garajes/687-M4134456,9,32.55555555555556,97.66666666666667,85849.0,4,1,7710113.01686063,169905531.09072375,676633258.4573748,51.661230236847686,3.9824086603518265,87.75918809201623,22.036710839279646,21.00241302505602
apartamento,770000000,108.0,3,2,2,los balsos no.2,6.19558048248291,-75.56987762451172,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no2-3-habitaciones-2-banos-2-garajes/687-M6009122,7,15.428571428571429,36.0,11664.0,4,1,7313540.765550054,157184938.92275575,643517826.8717948,49.004017516917585,4.094017094017094,87.98991452991451,21.49231732776618,20.954371555726844
apartamento,540000000,95.0,3,3,1,la palma,6.229527950286865,-75.6026382446289,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-palma-3-habitaciones-3-banos-1-garajes/12116-M5056233,7,13.571428571428571,31.666666666666668,9025.0,1,1,5977001.792824047,115050420.16806723,555040540.5405406,40.048604355071035,4.824324324324325,92.86270270270272,19.248851540616247,20.493253159820117
apartamento,820000000,132.0,3,2,1,fatima,6.233248233795166,-75.58490753173828,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-fatima-3-habitaciones-2-banos-1-garajes/12116-M5378297,6,22.0,44.0,17424.0,1,1,5666641.465523192,114165562.91390729,820904761.9047619,37.96905036020607,7.19047619047619,144.8661904761905,20.14695364238411,20.370543743287303
apartamento,1600000000,284.0,5,5,2,patio bonito,6.204015731811523,-75.5736312866211,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-patio-bonito-5-habitaciones-5-banos-2-garajes/687-M4186572,12,23.666666666666668,56.8,80656.0,4,1,6306546.44312479,129001206.27261761,568840425.531915,42.256701955622184,4.409574468085107,90.19840425531916,20.45512665862485,20.709456046129464
apartamento,1660000000,113.0,2,3,2,alejandria,6.202229976654053,-75.56893920898438,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-alejandria-2-habitaciones-3-banos-2-garajes/687-M4809983,7,16.142857142857142,56.5,12769.0,4,1,7061101.707880057,152463909.7744361,602307920.7920792,47.31256211924138,3.9504950495049505,85.29942574257426,21.59208521303258,20.88207628452947
apartamento,810000000,94.0,2,2,1,los balsos no.1,6.186925888061523,-75.56139373779297,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no.1-2-habitaciones-2-banos-1-garajes/687-M5224145,5,18.8,47.0,8836.0,1,1,7358340.838913989,172961071.53917623,663291330.1662707,49.30419818866918,3.8349168646080756,90.14142517814726,23.50544441003407,21.050052370150777
apartamento,1500000000,212.0,2,2,2,campo amor,6.21607017,-75.5806086,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-noel-2-habitaciones-2-banos-2-garajes/16507-M5474064,6,35.333333333333336,106.0,44944.0,4,1,7943492.481214274,137699926.35064936,815607256.0769231,53.22497777390195,5.923076923076923,102.67615384615385,17.334935064935063,20.421568466800757
casa,550000000,126.0,3,3,1,la hondonada,6.20366256,-75.601455191,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-hondonada-3-habitaciones-3-banos-1-garajes/21417-M6129014,7,18.0,42.0,15876.0,1,1,5892891.810189422,67884984.02555911,574270270.2702702,39.48502958403948,8.459459459459458,97.45135135135135,11.519808306709267,19.704202260960717
casa,2950000000,380.0,4,4,1,las acacias,6.2401005,-75.5984435,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-las-acacias-4-habitaciones-4-banos-1-garajes/16507-M6404078,9,42.22222222222222,95.0,144400.0,1,1,5983838.435093684,113359145.52736983,624308823.5294118,40.094412937846194,5.507352941176471,104.3325,18.94421895861148,20.495866375084656
apartamento,930000000,155.0,3,2,1,la candelaria,6.2476376,-75.5658153,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-belen-rosales-3-habitaciones-2-banos-1-garajes/21417-M6128341,6,25.833333333333332,51.666666666666664,24025.0,1,1,6190317.218890633,141556288.26903024,798544002.6470588,41.47791379774692,5.641176470588236,128.99888235294117,22.867372262773724,20.60980778452254
casa,1600000000,438.0,5,5,1,santa teresita,6.2441408766,-75.6105839807,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-america-5-habitaciones-5-banos-1-garajes/16507-M5136598,11,39.81818181818182,87.6,191844.0,1,1,5469005.679083645,112509900.99009901,946958333.3333334,36.644801565932084,8.416666666666666,173.15000000000003,20.572277227722775,20.446186848988066
casa,1900000000,362.0,4,5,2,altos del poblado,6.2111034757,-75.55321455,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-las-lomas-el-poblado-4-habitaciones-5-banos-2-garajes/19698-M5745332,11,32.90909090909091,90.5,131044.0,4,1,8653962.51464445,175092749.76961708,706133545.2734177,57.985447029430716,4.0329113924050635,81.59655696202532,20.23266792215945,20.991095029848776
apartamento,830000000,94.0,2,2,1,los balsos no.1,6.18696403503418,-75.5599594116211,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no.1-2-habitaciones-2-banos-1-garajes/687-M5224116,5,18.8,47.0,8836.0,1,1,7358340.838913989,172961071.53917623,663291330.1662707,49.30419818866918,3.8349168646080756,90.14142517814726,23.50544441003407,21.050052370150777
apartamento,750000000,153.0,3,2,2,el nogal-los almendros,6.2379608154296875,-75.5960464477539,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-nogal-los-almendros-3-habitaciones-2-banos-2-garajes/12116-M4777759,7,21.857142857142858,51.0,23409.0,4,1,6009870.331653372,120674816.62591687,587571428.5714285,40.268838370875635,4.869047619047619,97.76773809523809,20.079437652811734,20.490569126337697
apartamento,1550000000,83.0,2,2,2,el tesoro,6.2063247,-75.5546444,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-poblado-2-habitaciones-2-banos-2-garajes/21620-M6259558,6,13.833333333333334,41.5,6889.0,4,1,7388640.035243283,181116061.45251396,714091960.352423,49.50721645236209,3.94273127753304,96.64727973568282,24.51277374301676,21.10447414707314
apartamento,600000000,100.0,3,2,1,las acacias,6.241094589233398,-75.60106658935547,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-las-acacias-3-habitaciones-2-banos-1-garajes/12116-M5605815,6,16.666666666666668,33.333333333333336,10000.0,1,1,5983838.435093684,113359145.52736983,624308823.5294118,40.094412937846194,5.507352941176471,104.3325,18.94421895861148,20.495866375084656
apartamento,1400000000,262.0,3,4,2,la florida,6.206260681152344,-75.56207275390625,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-3-habitaciones-4-banos-2-garajes/687-M3620315,9,29.11111111111111,87.33333333333333,68644.0,4,1,7710113.01686063,169905531.09072375,676633258.4573748,51.661230236847686,3.9824086603518265,87.75918809201623,22.036710839279646,21.00241302505602
apartamento,660000000,63.0,1,1,1,san lucas,6.1855818119,-75.5672716283,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-1-habitaciones-1-banos-1-garajes/16760-M6332023,3,21.0,63.0,3969.0,1,1,7015939.76117399,163512395.83333334,645974897.1193416,47.009956733091485,3.9506172839506175,92.07246913580248,23.305843750000005,20.959144863995913
apartamento,280000000,42.0,3,2,0,universidad de antioquia,6.264578342437744,-75.5682144165039,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-chagualo-3-habitaciones-2-banos/14473-M4976911,5,8.4,14.0,1764.0,0,0,5886363.636363637,57555555.55555555,518000000.0,39.441287878787875,9.0,88.0,9.777777777777777,19.369040700271192
apartamento,420000000,87.7,3,2,0,simon bolivar,6.2462592124938965,-75.60601043701172,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-simon-bolivar-3-habitaciones-2-banos/16193-M5571183,5,17.54,29.233333333333334,7691.290000000001,0,0,5283695.533931524,120135638.29787233,836500000.0,35.40314012037451,6.962962962962964,158.3172222222222,22.737047872340423,20.51174187391021
apartamento,450000000,65.0,2,1,0,belen,6.231245994567871,-75.6030502319336,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-belen-2-habitaciones-1-banos/15254-M5746019,3,21.666666666666668,32.5,4225.0,0,0,5727953.015844722,114924705.88235295,800704918.0327868,38.37986536517579,6.967213114754098,139.7890163934426,20.063835294117645,20.3807919467757
apartamento,330000000,61.0,3,2,1,belen rincon,6.2138265775,-75.6059420297,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-belen-3-habitaciones-2-banos-1-garajes/19328-M6112507,6,10.166666666666666,20.333333333333332,3721.0,1,1,7820232.734406348,105029940.11976048,501142857.14285713,52.399081947880376,4.771428571428571,64.08285714285715,13.43053892215569,20.197048915957634
apartamento,547560000,61.0,2,2,1,loreto,6.22739839553833,-75.55919647216797,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-asomadera-no3-2-habitaciones-2-banos-1-garajes/16963-M6423457,5,12.2,30.5,3721.0,1,1,4641796.023091725,93981298.7012987,556658461.5384616,31.10212425382406,5.923076923076923,119.92307692307693,20.246753246753247,19.926413240482045
casa,840000000,93.0,3,3,1,santa maria de los angeles,6.1916553517,-75.58016882,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-poblado-santa-maria-de-los-angeles-3-habitaciones-3-banos-1-garajes/18538-M5645211,7,13.285714285714286,31.0,8649.0,1,1,7586689.421906994,143888210.3939648,608718563.8297873,50.83423655444438,4.2304964539007095,80.23507092198582,18.96587594300084,20.728009241580025
apartamento,650000000,90.0,3,2,1,laureles,6.24482536315918,-75.59893798828125,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-3-habitaciones-2-banos-1-garajes/12274-M6408078,6,15.0,30.0,8100.0,1,1,6460195.111687219,127370563.38028169,634618245.6140351,43.286217246102424,4.982456140350878,98.23515151515151,19.716209987195903,20.668615533018688
casa,1473000000,220.0,5,5,2,la palma,6.22772,-75.60097,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-belen-la-palma-5-habitaciones-5-banos-2-garajes/18936-M6118637,12,18.333333333333332,44.0,48400.0,4,1,5977001.792824047,115050420.16806723,555040540.5405406,40.048604355071035,4.824324324324325,92.86270270270272,19.248851540616247,20.493253159820117
apartamento,1500000000,128.0,3,3,2,santa maria de los angeles,6.192223,-75.577446,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-poblado-3-habitaciones-3-banos-2-garajes/11704-M5979086,8,16.0,42.666666666666664,16384.0,4,1,7586689.421906994,143888210.3939648,608718563.8297873,50.83423655444438,4.2304964539007095,80.23507092198582,18.96587594300084,20.728009241580025
apartamento,2100000000,494.08,4,4,3,laureles,6.241618,-75.5955695,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-4-habitaciones-4-banos-3-garajes/16477-M6479604,11,44.916363636363634,123.52,244115.0464,9,1,6460195.111687219,127370563.38028169,634618245.6140351,43.286217246102424,4.982456140350878,98.23515151515151,19.716209987195903,20.668615533018688
apartamento,1200000000,163.0,3,3,1,alejandria,6.2008199,-75.5705857,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-poblado-3-habitaciones-3-banos-1-garajes/12782-M6109436,7,23.285714285714285,54.333333333333336,26569.0,1,1,7061101.707880057,152463909.7744361,602307920.7920792,47.31256211924138,3.9504950495049505,85.29942574257426,21.59208521303258,20.88207628452947
apartamento,850000000,138.25,3,3,1,laureles,6.2433085,-75.5960695,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-3-habitaciones-3-banos-1-garajes/18756-M5952631,7,19.75,46.083333333333336,19113.0625,1,1,6460195.111687219,127370563.38028169,634618245.6140351,43.286217246102424,4.982456140350878,98.23515151515151,19.716209987195903,20.668615533018688
apartamento,1850000000,125.0,2,3,2,los balsos no.1,6.18972889,-75.56721355,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no.-1-2-habitaciones-3-banos-2-garajes/16632-M6353081,7,17.857142857142858,62.5,15625.0,4,1,7358340.838913989,172961071.53917623,663291330.1662707,49.30419818866918,3.8349168646080756,90.14142517814726,23.50544441003407,21.050052370150777
apartamento,830000000,123.0,3,2,2,asomadera no.1,6.2266751,-75.5593264,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-asomadera-no.2-3-habitaciones-2-banos-2-garajes/277-M5049981,7,17.571428571428573,41.0,15129.0,4,1,6863180.422905399,104339622.64150943,529468085.10638297,45.986400356179196,5.074468085106383,77.14617021276595,15.202809224318656,20.199659672088057
apartamento,1100000000,116.0,3,3,2,los balsos no.1,6.192959308624268,-75.56663513183594,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no2-3-habitaciones-3-banos-2-garajes/5570-M6376652,8,14.5,38.666666666666664,13456.0,4,1,7358340.838913989,172961071.53917623,663291330.1662707,49.30419818866918,3.8349168646080756,90.14142517814726,23.50544441003407,21.050052370150777
apartamento,920000000,36.0,1,2,0,san lucas,6.18403434753418,-75.56332397460938,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-lucas-1-habitaciones-2-banos/5570-M6388891,3,12.0,36.0,1296.0,0,0,7015939.76117399,163512395.83333334,645974897.1193416,47.009956733091485,3.9506172839506175,92.07246913580248,23.305843750000005,20.959144863995913
apartamento,550000000,69.0,3,2,1,santa fe,6.2237316999,-75.5773329735,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-santa-fe-3-habitaciones-2-banos-1-garajes/12383-M5755792,6,11.5,23.0,4761.0,1,1,7324423.986900295,113615000.0,757433333.3333334,49.076940002316164,6.666666666666667,103.412,15.511800000000001,20.223271915786253
casa,860000000,140.0,3,3,2,la mota,6.2111992835998535,-75.59825897216797,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-mota-3-habitaciones-3-banos-2-garajes/20274-M5824363,8,17.5,46.666666666666664,19600.0,4,1,6208960.679933286,97335243.5530086,514696969.6969697,41.60283338468812,5.287878787878787,82.89583333333333,15.676575931232092,20.349275110682086
apartamento,1460000000,113.0,2,3,2,alejandria,6.202084541320801,-75.56900024414062,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-alejandria-2-habitaciones-3-banos-2-garajes/687-M4810004,7,16.142857142857142,56.5,12769.0,4,1,7061101.707880057,152463909.7744361,602307920.7920792,47.31256211924138,3.9504950495049505,85.29942574257426,21.59208521303258,20.88207628452947
apartamento,710000000,100.0,3,2,1,santa monica,6.248828887939453,-75.61274719238281,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-santa-monica-3-habitaciones-2-banos-1-garajes/12116-M5121609,6,16.666666666666668,33.333333333333336,10000.0,1,1,5455607.809605245,108755681.81818181,797541666.6666666,36.55502980535046,7.333333333333333,146.1875,19.93465909090909,20.43065876458997
apartamento,750000000,113.0,3,2,2,los balsos no.1,6.187885284423828,-75.56119537353516,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no.1-3-habitaciones-2-banos-2-garajes/687-M5550872,7,16.142857142857142,37.666666666666664,12769.0,4,1,7358340.838913989,172961071.53917623,663291330.1662707,49.30419818866918,3.8349168646080756,90.14142517814726,23.50544441003407,21.050052370150777
apartamento,600000000,69.0,2,2,1,asomadera no.2,6.224947452545166,-75.56298065185547,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-asomadera-no2-2-habitaciones-2-banos-1-garajes/687-M6464508,5,13.8,34.5,4761.0,1,1,7398122.30112476,152255072.46376812,677780645.1612903,49.57075190505892,4.451612903225806,91.6152258064516,20.580231884057973,20.77336775779268
