tipo,precio,area,habitaciones,baños,parqueaderos,nombre,latitud,longitud,url,espacios,axe,axh,axa,parq2,garaje_bin,ppmc,pppz,pppp,new_index,pppp/pppz,pppp/ppmc,pppz/ppmc,barrio_count,barrio_te
apartamento,4500000,134.0,3,3,2,La Florida,6.20751428604126,-75.5655746459961,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-3-habitaciones-3-banos-2-garajes/687-M5200066,8,16.75,44.666666666666664,17956.0,4,1,48641.34779170759,975568.57573474,4090298.5781990523,69.48763970243941,4.192733017377567,84.0909794628752,20.05636397889977,350,
apartamento,3000000,80.0,3,2,1,El Velódromo,6.253677845001221,-75.5954818725586,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-velodromo-3-habitaciones-2-banos-1-garajes/12116-M5658430,6,13.333333333333334,26.666666666666668,6400.0,1,1,34544.347473107366,678087.6494023905,4600000.0,49.349067818724805,6.783783783783783,133.16216216216216,19.62948207171315,37,
apartamento,3500000,101.0,3,2,1,Los Conquistadores,6.241984844207764,-75.58163452148438,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-conquistadores-3-habitaciones-2-banos-1-garajes/12116-M4960397,6,16.833333333333332,33.666666666666664,10201.0,1,1,38541.58754272693,725894.1344778255,3843939.393939394,55.05941077532418,5.295454545454546,99.73484848484848,18.834048640915594,106,
apartamento,5000000,100.0,3,2,1,Los Naranjos,6.1956586837768555,-75.56539916992188,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-naranjos-3-habitaciones-2-banos-1-garajes/687-M5096921,6,16.666666666666668,33.333333333333336,10000.0,1,1,53191.79337828114,954885.145482389,3779030.303030303,75.98827625468734,3.9575757575757575,71.04536363636365,17.951738131699848,186,
apartamento,4500000,104.0,3,3,2,Laureles,6.2408599853515625,-75.59696960449219,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-3-habitaciones-3-banos-2-garajes/12116-M5656563,8,13.0,34.666666666666664,10816.0,4,1,38674.681256121534,734801.2889366273,3638829.787234043,55.24954465160219,4.952127659574468,94.08816489361703,18.999543501611175,271,
casa,3300000,120.0,4,3,0,San Joaquín,6.247051485,-75.58762777,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-san-joaquin-4-habitaciones-3-banos/19700-M6473663,7,17.142857142857142,30.0,14400.0,0,0,34185.23372651813,558928.5714285715,4347222.222222222,48.836048180740185,7.777777777777777,127.16666666666667,16.35,47,
apartamento,4100000,108.0,3,2,1,El Diamante No.2,6.185696601867676,-75.57568359375,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-diamante-no2-3-habitaciones-2-banos-1-garajes/687-M5997904,6,18.0,36.0,11664.0,1,1,45908.62844303187,849211.0874200426,3829615.3846153845,65.58375491861696,4.509615384615385,83.41820512820512,18.497853589196872,202,
apartamento,3000000,65.0,3,2,1,San Diego,6.233694,-75.5686475,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-diego-3-habitaciones-2-banos-1-garajes/20033-M6300276,6,10.833333333333334,21.666666666666668,4225.0,1,1,48718.27488321955,695297.2256410257,3766193.3055555555,69.5975355474565,5.416666666666666,77.30555555555554,14.271794871794873,96,
apartamento,2950000,80.0,3,2,1,Los Conquistadores,6.243017196655273,-75.58161163330078,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-conquistadores-3-habitaciones-2-banos-1-garajes/12116-M5765459,6,13.333333333333334,26.666666666666668,6400.0,1,1,38541.58754272693,725894.1344778255,3843939.393939394,55.05941077532418,5.295454545454546,99.73484848484848,18.834048640915594,106,
apartamento,4750000,108.0,3,2,2,San Lucas,6.179254055023193,-75.56482696533203,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-lucas-3-habitaciones-2-banos-2-garajes/687-M6460221,7,15.428571428571429,36.0,11664.0,4,1,51309.5937989684,1088151.9507186858,4280533.117932148,73.29941971281201,3.9337641357027464,83.42558966074313,21.207572895277206,332,
apartamento,3450000,160.0,5,4,0,La Castellana,6.239840507507324,-75.60531616210938,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-castellana-5-habitaciones-4-banos/12116-M5433269,9,17.77777777777778,32.0,25600.0,0,0,35365.03444113791,766875.4512635379,5446782.051282051,50.52147777305416,7.102564102564102,154.01602564102564,21.684566787003607,85,
apartamento,6650000,160.0,3,4,3,Santa María de Los Ángeles,6.187450885772705,-75.57841491699219,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-4-banos-3-garajes/687-M5711580,10,16.0,53.333333333333336,25600.0,9,1,50371.8176973218,855814.6766169154,3759972.6775956284,71.95973956760258,4.39344262295082,74.64437158469946,16.98995024875622,235,
apartamento,6900000,160.0,3,3,2,Los Balsos No.2,6.19369,-75.56926,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-3-habitaciones-3-banos-2-garajes/4660-M6460820,8,20.0,53.333333333333336,25600.0,4,1,49940.025395249206,920418.7898089172,3794461.7067833696,71.34289342178458,4.12253829321663,75.98037199124727,18.430483014861995,260,
apartamento,12000000,200.0,3,5,0,Los Balsos No.1,6.19457624,-75.56462607,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-3-habitaciones-5-banos/727-M5725991,8,25.0,66.66666666666667,40000.0,0,0,52037.343937504564,1051901.7165937396,4139337.7483443706,74.33906276786367,3.9350993377483436,79.54552317880795,20.214362167620333,391,
apartamento,5000000,122.0,3,3,2,El Diamante No.2,6.18187,-75.57148,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-frontera-3-habitaciones-3-banos-2-garajes/4334-M6377249,8,15.25,40.666666666666664,14884.0,4,1,45908.62844303187,849211.0874200426,3829615.3846153845,65.58375491861696,4.509615384615385,83.41820512820512,18.497853589196872,202,
apartamento,5500000,130.0,3,3,2,Los Balsos No.2,6.19369,-75.56926,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-3-habitaciones-3-banos-2-garajes/4660-M6460782,8,16.25,43.333333333333336,16900.0,4,1,49940.025395249206,920418.7898089172,3794461.7067833696,71.34289342178458,4.12253829321663,75.98037199124727,18.430483014861995,260,
casa,7000000,135.0,5,5,1,La Floresta,6.2574,-75.60082,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-floresta-5-habitaciones-5-banos-1-garajes/4229-M6383571,11,12.272727272727273,27.0,18225.0,1,1,29801.980198019803,586017.6991150442,5518333.333333333,42.57425742574257,9.416666666666666,185.16666666666666,19.66371681415929,16,
apartamento,4200000,120.0,3,4,1,Los Conquistadores,6.24106,-75.5833,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-conquistadores-3-habitaciones-4-banos-1-garajes/18597-M6098412,8,15.0,40.0,14400.0,1,1,38541.58754272693,725894.1344778255,3843939.393939394,55.05941077532418,5.295454545454546,99.73484848484848,18.834048640915594,106,
apartamento,5100000,92.0,1,2,2,Alejandría,6.20226,-75.57147,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-1-habitaciones-2-banos-2-garajes/5175-M5328235,5,18.4,92.0,8464.0,4,1,50327.58429434977,956401.826755297,3908419.689303905,71.89654899192824,4.086587436332767,77.65959252971138,19.003531366846698,338,
apartamento,3900000,78.0,2,2,2,Los Balsos No.1,6.19356,-75.563,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-loma-de-los-gonzalez-2-habitaciones-2-banos-2-garajes/16120-M6481341,6,13.0,39.0,6084.0,4,1,52037.343937504564,1051901.7165937396,4139337.7483443706,74.33906276786367,3.9350993377483436,79.54552317880795,20.214362167620333,391,
apartamento,3600000,89.0,3,2,1,Villa Carlota,6.21536,-75.57272,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-3-habitaciones-2-banos-1-garajes/18597-M6354180,6,14.833333333333334,29.666666666666668,7921.0,1,1,55077.373494113235,766566.5722379603,3656729.7297297297,78.68196213444747,4.77027027027027,66.39259459459458,13.91799433427762,296,
apartamento,5000000,106.0,3,2,2,Santa María de Los Ángeles,6.1899497,-75.578722,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-2-banos-2-garajes/98-M5177680,7,15.142857142857142,35.333333333333336,11236.0,4,1,50371.8176973218,855814.6766169154,3759972.6775956284,71.95973956760258,4.39344262295082,74.64437158469946,16.98995024875622,235,
apartamento,5000000,105.0,3,3,2,Villa Carlota,6.220215797424316,-75.57522583007812,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simesa-3-habitaciones-3-banos-2-garajes/687-M5663513,8,13.125,35.0,11025.0,4,1,55077.373494113235,766566.5722379603,3656729.7297297297,78.68196213444747,4.77027027027027,66.39259459459458,13.91799433427762,296,
apartamento,5500000,118.0,3,3,2,Los Naranjos,6.193474292755127,-75.55982971191406,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-naranjos-3-habitaciones-3-banos-2-garajes/687-M4984414,8,14.75,39.333333333333336,13924.0,4,1,53191.79337828114,954885.145482389,3779030.303030303,75.98827625468734,3.9575757575757575,71.04536363636365,17.951738131699848,186,
apartamento,8200000,100.0,2,3,2,Lalinde,6.212873935699463,-75.56718444824219,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-linde-2-habitaciones-3-banos-2-garajes/687-M6142744,7,14.285714285714286,50.0,10000.0,4,1,55648.79272697397,1030855.6097560975,4515500.0,79.49827532424852,4.380341880341881,81.1428205128205,18.52431219512195,150,
apartamento,4700000,87.0,3,2,2,San Diego,6.229981899261475,-75.56744384765625,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-diego-3-habitaciones-2-banos-2-garajes/687-M6283951,7,12.428571428571429,29.0,7569.0,4,1,48718.27488321955,695297.2256410257,3766193.3055555555,69.5975355474565,5.416666666666666,77.30555555555554,14.271794871794873,96,
apartamento,9700000,235.0,3,4,2,El Tesoro,6.20088529586792,-75.55361938476562,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/687-M6142720,9,26.11111111111111,78.33333333333333,55225.0,4,1,49096.0999682076,1080169.608501594,4303300.599491956,70.137285668868,3.983911939034716,87.65055884843353,22.00112858660999,563,
apartamento,8100000,139.0,3,4,2,Villa Carlota,6.218206882476807,-75.5737075805664,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simesa-3-habitaciones-4-banos-2-garajes/687-M6150477,9,15.444444444444445,46.333333333333336,19321.0,4,1,55077.373494113235,766566.5722379603,3656729.7297297297,78.68196213444747,4.77027027027027,66.39259459459458,13.91799433427762,296,
apartamento,11400000,220.0,3,4,2,El Tesoro,6.201257705688477,-75.55394744873047,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/687-M4126204,9,24.444444444444443,73.33333333333333,48400.0,4,1,49096.0999682076,1080169.608501594,4303300.599491956,70.137285668868,3.983911939034716,87.65055884843353,22.00112858660999,563,
apartamento,3000000,48.0,2,1,0,Florida Nueva,6.251488208770752,-75.59112548828125,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-florida-nueva-2-habitaciones-1-banos/12116-M4694207,3,16.0,24.0,2304.0,0,0,40131.3969571231,825071.0900473933,5440312.5,57.33056708160442,6.59375,135.5625,20.559241706161135,36,
apartamento,4600000,228.0,4,2,2,Laureles,6.242758750915527,-75.59607696533203,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-4-habitaciones-2-banos-2-garajes/12116-M5857592,8,28.5,57.0,51984.0,4,1,38674.681256121534,734801.2889366273,3638829.787234043,55.24954465160219,4.952127659574468,94.08816489361703,18.999543501611175,271,
apartamento,4700000,89.0,2,3,1,Castropol,6.216158866882324,-75.56675720214844,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-2-habitaciones-3-banos-1-garajes/687-M6096837,6,14.833333333333334,44.5,7921.0,1,1,51110.478136788275,812016.8067226891,3732489.270386266,73.0149687668404,4.5965665236051505,73.02786838340486,15.887482103952692,475,
apartamento,3000000,48.0,2,1,0,Florida Nueva,6.251488208770752,-75.59112548828125,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-florida-nueva-2-habitaciones-1-banos/12116-M4694238,3,16.0,24.0,2304.0,0,0,40131.3969571231,825071.0900473933,5440312.5,57.33056708160442,6.59375,135.5625,20.559241706161135,36,
apartamento,6500000,143.0,3,4,2,Los Balsos No.2,6.19241,-75.567181,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-3-habitaciones-4-banos-2-garajes/21472-M6147963,9,15.88888888888889,47.666666666666664,20449.0,4,1,49940.025395249206,920418.7898089172,3794461.7067833696,71.34289342178458,4.12253829321663,75.98037199124727,18.430483014861995,260,
apartamento,7350000,105.0,2,3,2,Los Balsos No.1,6.186933994293213,-75.56002044677734,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no1-2-habitaciones-3-banos-2-garajes/687-M6085994,7,15.0,52.5,11025.0,4,1,52037.343937504564,1051901.7165937396,4139337.7483443706,74.33906276786367,3.9350993377483436,79.54552317880795,20.214362167620333,391,
apartamento,3000000,48.0,2,1,0,Florida Nueva,6.251488208770752,-75.59112548828125,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-florida-nueva-2-habitaciones-1-banos/12116-M4694222,3,16.0,24.0,2304.0,0,0,40131.3969571231,825071.0900473933,5440312.5,57.33056708160442,6.59375,135.5625,20.559241706161135,36,
apartamento,6600000,143.0,3,3,2,Los Balsos No.2,6.194848537445068,-75.56621551513672,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no2-3-habitaciones-3-banos-2-garajes/687-M6096691,8,17.875,47.666666666666664,20449.0,4,1,49940.025395249206,920418.7898089172,3794461.7067833696,71.34289342178458,4.12253829321663,75.98037199124727,18.430483014861995,260,
apartamento,4150000,96.0,2,2,2,El Diamante No.2,6.182840824127197,-75.57305145263672,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-diamante-no.2-2-habitaciones-2-banos-2-garajes/687-M5545861,6,16.0,48.0,9216.0,4,1,45908.62844303187,849211.0874200426,3829615.3846153845,65.58375491861696,4.509615384615385,83.41820512820512,18.497853589196872,202,
casa,13300000,227.0,4,4,4,Los Balsos No.1,6.186926364898682,-75.56047058105469,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-los-balsos-no.1-4-habitaciones-4-banos-4-garajes/687-M5587941,12,18.916666666666668,56.75,51529.0,16,1,52037.343937504564,1051901.7165937396,4139337.7483443706,74.33906276786367,3.9350993377483436,79.54552317880795,20.214362167620333,391,
apartamento,5200000,114.0,3,3,2,Los Conquistadores,6.242311000823975,-75.58224487304688,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-conquistadores-3-habitaciones-3-banos-2-garajes/12116-M6365570,8,14.25,38.0,12996.0,4,1,38541.58754272693,725894.1344778255,3843939.393939394,55.05941077532418,5.295454545454546,99.73484848484848,18.834048640915594,106,
apartamento,2600000,132.0,3,4,2,Castropol,6.217514991760254,-75.56697082519531,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-castropol-3-habitaciones-4-banos-2-garajes/687-1226899,9,14.666666666666666,44.0,17424.0,4,1,51110.478136788275,812016.8067226891,3732489.270386266,73.0149687668404,4.5965665236051505,73.02786838340486,15.887482103952692,475,
apartamento,5700000,110.0,3,2,2,San Lucas,6.181797981262207,-75.56238555908203,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-lucas-3-habitaciones-2-banos-2-garajes/687-M4749726,7,15.714285714285714,36.666666666666664,12100.0,4,1,51309.5937989684,1088151.9507186858,4280533.117932148,73.29941971281201,3.9337641357027464,83.42558966074313,21.207572895277206,332,
apartamento,7200000,156.0,3,4,2,El Tesoro,6.2048797607421875,-75.56106567382812,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/687-M4984281,9,17.333333333333332,52.0,24336.0,4,1,49096.0999682076,1080169.608501594,4303300.599491956,70.137285668868,3.983911939034716,87.65055884843353,22.00112858660999,563,
apartamento,3000000,48.0,2,1,0,Florida Nueva,6.251488208770752,-75.59112548828125,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-florida-nueva-2-habitaciones-1-banos/12116-M4694182,3,16.0,24.0,2304.0,0,0,40131.3969571231,825071.0900473933,5440312.5,57.33056708160442,6.59375,135.5625,20.559241706161135,36,
apartamento,7200000,140.0,2,2,2,La Florida,6.205877304077148,-75.56388092041016,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-florida-2-habitaciones-2-banos-2-garajes/687-M6429188,6,23.333333333333332,70.0,19600.0,4,1,48641.34779170759,975568.57573474,4090298.5781990523,69.48763970243941,4.192733017377567,84.0909794628752,20.05636397889977,350,
apartamento,6200000,69.0,1,2,1,Los Naranjos,6.19466495513916,-75.56161499023438,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-naranjos-1-habitaciones-2-banos-1-garajes/687-M5748130,4,17.25,69.0,4761.0,1,1,53191.79337828114,954885.145482389,3779030.303030303,75.98827625468734,3.9575757575757575,71.04536363636365,17.951738131699848,186,
apartamento,3650000,80.0,3,2,1,Altos del Poblado,6.215604305267334,-75.55319213867188,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-3-habitaciones-2-banos-1-garajes/687-M6150639,6,13.333333333333334,26.666666666666668,6400.0,1,1,57348.39322064172,1045577.9325120514,4603995.2830188675,81.92627602948818,4.403301886792453,80.28115566037735,18.23203535083021,276,
apartamento,5100000,166.0,3,3,2,La Florida,6.204821586608887,-75.57002258300781,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-florida-3-habitaciones-3-banos-2-garajes/687-M4921474,8,20.75,55.333333333333336,27556.0,4,1,48641.34779170759,975568.57573474,4090298.5781990523,69.48763970243941,4.192733017377567,84.0909794628752,20.05636397889977,350,
apartamento,13500000,130.0,3,4,2,El Poblado,6.209064483642578,-75.56769561767578,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-3-habitaciones-4-banos-2-garajes/16487-M6428768,9,14.444444444444445,43.333333333333336,16900.0,4,1,55975.988001215745,1198166.0231660232,5215546.218487395,79.96569714459392,4.352941176470588,93.17470588235295,21.405000000000005,75,
