barrio,barrio_1,precio,area,habitaciones,baños,parqueaderos,tipo,latitud,longitud,url
Envigado,VILLA CARLOTA,32000000,600.0,4,5,4,Casa,6.21783199,-75.57016828,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-villa-carlota-4-habitaciones-5-banos-4-garajes/17267-M6002390
Florida,FLORIDA,12407000,195.0,3,3,3,Apartamento,6.206564,-75.568961,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-florida-3-habitaciones-3-banos-3-garajes/2671-M6298287
Las Palmas,LAS PALMAS,17000000,303.0,3,3,3,Apartamento,6.20863,-75.54758,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-palmas-3-habitaciones-3-banos-3-garajes/11167-M6144693
Poblado,POBLADO,25000000,720.0,5,4,4,Casa,6.21621,-75.5609,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-poblado-5-habitaciones-4-banos-4-garajes/5136-M6458144
Conquistadores,CONQUISTADORES,4500000,110.0,3,4,2,Apartamento,6.242355,-75.581523,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-conquistadores-3-habitaciones-4-banos-2-garajes/4673-M6377412
Poblado,POBLADO,5700000,150.0,4,3,1,Apartamento,6.21463,-75.55614,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-4-habitaciones-3-banos-1-garajes/16120-M6396222
Los Balsos,LOS BALSOS,6500000,89.0,2,2,2,Apartamento,6.19064,-75.57356,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-2-habitaciones-2-banos-2-garajes/16120-M5295878
EL POBLADO,ALTOS DEL POBLADO,3200000,39.0,1,2,1,Apartamento,6.215924263000488,-75.5558090209961,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-1-habitaciones-2-banos-1-garajes/687-M6346194
EL POBLADO,LOS NARANJOS,14500000,360.0,3,4,4,Casa,6.199158191680908,-75.56021118164062,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-los-naranjos-3-habitaciones-4-banos-4-garajes/687-M3092305
LAURELES,NARANJAL,3600000,140.0,3,2,0,Casa,6.251328468322754,-75.58769226074219,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-naranjal-3-habitaciones-2-banos/12116-M4669017
EL POBLADO,ASOMADERA NO 1,3500000,63.0,2,1,1,Apartamento,6.225736141204834,-75.56065368652344,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-asomadera-no.1-2-habitaciones-1-banos-1-garajes/687-M5244131
EL POBLADO,EL TESORO,4750000,130.0,3,2,2,Apartamento,6.208196640014648,-75.5588607788086,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-2-banos-2-garajes/687-M5673504
EL POBLADO,LA FLORIDA,3900000,50.0,1,1,1,Apartamento,6.205695152282715,-75.56403350830078,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-florida-1-habitaciones-1-banos-1-garajes/687-M5711776
EL POBLADO,ALEJANDRIA,5950000,110.0,2,3,2,Apartamento,6.199944019317627,-75.57036590576172,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-2-habitaciones-3-banos-2-garajes/687-M5541460
EL POBLADO,LOS NARANJOS,3850000,98.0,3,2,1,Apartamento,6.195285797119141,-75.56262969970703,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-naranjos-3-habitaciones-2-banos-1-garajes/687-M4715099
EL POBLADO,LA FLORIDA,7100000,86.0,2,2,1,Apartamento,6.205088138580322,-75.56409454345703,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-florida-2-habitaciones-2-banos-1-garajes/687-M5422139
EL POBLADO,ALTOS DEL POBLADO,11200000,550.0,3,5,4,Casa,6.2140984535217285,-75.5530776977539,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-altos-del-poblado-3-habitaciones-5-banos-4-garajes/687-M2542449
EL POBLADO,LA FLORIDA,4700000,147.0,4,3,2,Apartamento,6.201684474945068,-75.56742858886719,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-florida-4-habitaciones-3-banos-2-garajes/687-M4984434
EL POBLADO,LA FLORIDA,5200000,177.0,4,3,2,Apartamento,6.2048540115356445,-75.56492614746094,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-florida-4-habitaciones-3-banos-2-garajes/687-M4914345
EL POBLADO,ALEJANDRIA,12200000,334.0,4,5,2,Casa,6.197608947753906,-75.56944274902344,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-alejandria-4-habitaciones-5-banos-2-garajes/687-M5511779
Poblado San Lucas,POBLADO SAN LUCAS,11000000,206.0,2,3,2,Apartamento,6.1793575,-75.5624791,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-san-lucas-2-habitaciones-3-banos-2-garajes/20765-M6000255
EL POBLADO,EL TESORO,7800000,308.0,4,4,2,Apartamento,6.199919700622559,-75.55387115478516,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-4-habitaciones-4-banos-2-garajes/687-M2792815
EL POBLADO,,9200000,143.0,3,4,2,Apartamento,6.199904441833496,-75.54658508300781,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-3-habitaciones-4-banos-2-garajes/687-M5833181
BELEN,LOS CONQUISTADORES,5150000,95.0,3,4,2,Apartamento,6.241677761077881,-75.58100891113281,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-conquistadores-3-habitaciones-4-banos-2-garajes/12116-M5474436
Palmas,PALMAS,35000000,1550.0,4,5,4,Casa,6.2386625,-75.564787,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-palmas-4-habitaciones-5-banos-4-garajes/19797-M6160030
Poblado,POBLADO,14000000,125.0,3,2,2,Apartamento,6.2168235,-75.5559862,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-3-habitaciones-2-banos-2-garajes/19797-M6160015
EL POBLADO,LOS BALSOS NO 2,7100000,168.0,3,3,2,Apartamento,6.1969895362854,-75.56990051269531,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.2-3-habitaciones-3-banos-2-garajes/687-M5674154
EL POBLADO,LOS BALSOS NO2,4350000,108.0,3,2,2,Apartamento,6.194097518920898,-75.56945037841797,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no2-3-habitaciones-2-banos-2-garajes/687-M5852475
Poblado,POBLADO,7500000,70.0,2,2,1,Apartamento,6.2268747,-75.5636339,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-2-habitaciones-2-banos-1-garajes/20765-M6000012
EL POBLADO,PATIO BONITO,7800000,214.0,3,4,2,Apartamento,6.206817626953125,-75.5752944946289,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-patio-bonito-3-habitaciones-4-banos-2-garajes/687-M4626838
Loma Del Campestre,LOMA DEL CAMPESTRE,8000000,250.0,4,5,2,Casa,6.20181,-75.56631,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-loma-del-campestre-4-habitaciones-5-banos-2-garajes/21565-M6300842
Laureles,LAURELES,6500000,230.0,3,2,1,Apartamento,6.2515938,-75.5887989,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-3-habitaciones-2-banos-1-garajes/19797-M6168076
EL POBLADO,EL CASTILLO,6200000,80.0,1,2,2,Apartamento,6.191030025482178,-75.5727310180664,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-castillo-1-habitaciones-2-banos-2-garajes/687-M5481694
EL POBLADO,ALEJANDRIA,5350000,98.5,1,2,1,Apartamento,6.19920539855957,-75.57052612304688,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-1-habitaciones-2-banos-1-garajes/687-M5755562
Lalinde,LALINDE,6000000,110.0,3,3,2,Apartamento,6.21301,-75.56818,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-lalinde-3-habitaciones-3-banos-2-garajes/21565-M6299883
EL POBLADO,ASOMADERA NO 2,4300000,90.0,3,2,1,Apartamento,6.22565221786499,-75.56111907958984,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-asomadera-no.2-3-habitaciones-2-banos-1-garajes/687-M5262129
EL POBLADO,SAN DIEGO,4650000,120.0,4,4,2,Casa,6.2294697761535645,-75.56765747070312,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-san-diego-4-habitaciones-4-banos-2-garajes/687-M6307116
Poblado,POBLADO,8000000,260.0,4,4,3,Apartamento,6.20463,-75.56865,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-4-habitaciones-4-banos-3-garajes/5136-M6458813
El Tesoro,EL TESORO,10000000,160.0,3,3,2,Apartamento,6.204034,-75.555486,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-3-banos-2-garajes/4673-M6207097
Poblado,POBLADO,4150000,120.0,2,3,2,Apartamento,6.20568,-75.5654,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-2-habitaciones-3-banos-2-garajes/5136-M6458359
La Castellana,LA CASTELLANA,15800000,300.0,5,5,0,Casa,6.2405,-75.607715,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-la-castellana-5-habitaciones-5-banos/4673-M6376238
Poblado,POBLADO,20000000,413.0,5,5,4,Casa,6.20737,-75.55286,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-poblado-5-habitaciones-5-banos-4-garajes/5136-M6458446
Laureles,BOLIVARIANA,4000000,165.0,3,3,1,Apartamento,6.243684,-75.593056,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-bolivariana-3-habitaciones-3-banos-1-garajes/17021-M5541521
Simon Bolivar,SIMON BOLIVAR,3500000,110.0,3,2,1,Apartamento,6.24663,-75.60373,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simon-bolivar-3-habitaciones-2-banos-1-garajes/18597-M6429512
Belen Parque,BELEN PARQUE,4000000,235.0,4,2,0,Casa,6.23362,-75.59679,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-belen-parque-4-habitaciones-2-banos/14059-M6300261
Calasanz,CALASANZ,2700000,80.0,2,2,0,Apartamento,6.2683081618,-75.6028279068,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-calasanz-2-habitaciones-2-banos/14894-M6110946
Poblado,POBLADO,10800000,200.0,2,4,2,Apartamento,6.18721,-75.57709,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-2-habitaciones-4-banos-2-garajes/16120-M6112499
Poblado,POBLADO,12500000,283.0,4,5,2,Apartamento,6.1917,-75.56511,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-4-habitaciones-5-banos-2-garajes/21632-M6312990
El Poblado,LOS NARANJOS,6500000,87.97,2,2,1,Apartamento,6.19761757,-75.55709591,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-naranjos-2-habitaciones-2-banos-1-garajes/19797-M6160026
BELEN,LOMA DE LOS BERNAL,3350000,95.0,3,2,1,Apartamento,6.217579364776611,-75.60416412353516,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-loma-de-los-bernal-3-habitaciones-2-banos-1-garajes/12116-M5426091
EL POBLADO,ALEJANDRIA,4400000,54.0,1,2,1,Apartamento,6.1985764503479,-75.57109069824219,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-1-habitaciones-2-banos-1-garajes/687-M5547940
EL POBLADO,ASOMADERA NO 2,6100000,102.0,4,3,1,Apartamento,6.21734619140625,-75.56025695800781,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-asomadera-no.2-4-habitaciones-3-banos-1-garajes/687-M4711001
EL POBLADO,EL POBLADO,8000000,156.0,3,4,2,Apartamento,6.20911979675293,-75.56723022460938,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-3-habitaciones-4-banos-2-garajes/687-M6164600
Alto De Las Palmas,ALTO DE LAS PALMAS,35000000,400.0,3,3,4,Casa,6.1608379,-75.5089102,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-alto-de-las-palmas-3-habitaciones-3-banos-4-garajes/20765-M6051042
EL POBLADO,ASOMADERA NO 2,3500000,63.0,2,2,1,Apartamento,6.22565221786499,-75.56111907958984,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-asomadera-no.2-2-habitaciones-2-banos-1-garajes/687-M5244161
El Poblado,EL POBLADO,9500000,150.0,3,3,2,Apartamento,6.1799446,-75.5640593,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-3-habitaciones-3-banos-2-garajes/20765-M6051321
EL POBLADO,LOS NARANJOS,4100000,62.0,1,2,1,Apartamento,6.194550514221191,-75.56140899658203,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-naranjos-1-habitaciones-2-banos-1-garajes/687-M5656166
EL POBLADO,LOS BALSOS NO 1,4350000,98.0,2,2,1,Apartamento,6.186979293823242,-75.5619888305664,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-2-habitaciones-2-banos-1-garajes/687-M5433913
EL POBLADO,LA LINDE,5200000,193.0,3,4,2,Apartamento,6.2110595703125,-75.56581115722656,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-linde-3-habitaciones-4-banos-2-garajes/687-M3703425
EL POBLADO,EL DIAMANTE NO 2,4500000,80.0,2,3,1,Apartamento,6.181661605834961,-75.57234191894531,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-diamante-no.2-2-habitaciones-3-banos-1-garajes/687-M4790056
SAN ANTONIO DE PRADO,,1380000,45.0,2,1,1,Apartamento,6.174724578857422,-75.65609741210938,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-2-habitaciones-1-banos-1-garajes/20613-M6411754
Alto De Las Palmas,ALTO DE LAS PALMAS,25000000,2000.0,3,3,4,Casa,6.1608379,-75.5089102,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-alto-de-las-palmas-3-habitaciones-3-banos-4-garajes/20765-M6050954
EL POBLADO,LOS BALSOS NO 2,5700000,78.0,3,2,1,Apartamento,6.1963605880737305,-75.56656646728516,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.2-3-habitaciones-2-banos-1-garajes/687-M4941037
EL POBLADO,EL TESORO,5500000,140.0,3,3,2,Apartamento,6.199198246002197,-75.56013488769531,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-3-banos-2-garajes/687-M4827056
EL POBLADO,CASTROPOL,4700000,112.0,3,2,2,Apartamento,6.22243070602417,-75.5682601928711,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-2-banos-2-garajes/687-M6409774
LAURELES,LAURELES,3700000,130.0,3,2,2,Apartamento,6.2420549392700195,-75.5960693359375,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-3-habitaciones-2-banos-2-garajes/12116-M6121663
Milla De Oro,MILLA DE ORO,12000000,350.0,3,4,2,Apartamento,6.2040687,-75.5708103,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-milla-de-oro-3-habitaciones-4-banos-2-garajes/19797-M6160027
EL POBLADO,LOS NARANJOS,3150000,65.0,2,2,1,Apartamento,6.19593620300293,-75.56546783447266,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-naranjos-2-habitaciones-2-banos-1-garajes/687-M5963874
Santa Fe,SANTA FE,6000000,120.0,3,2,2,Apartamento,6.2002094709,-75.5658960048,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-fe-3-habitaciones-2-banos-2-garajes/19797-M6159948
El Poblado,EL POBLADO,22000000,260.0,3,4,2,Apartamento,6.2017344,-75.5513343,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-3-habitaciones-4-banos-2-garajes/19797-M6160029
Poblado San Lucas,POBLADO SAN LUCAS,18000000,510.0,4,5,3,Casa,6.1635259293,-75.5739504742,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-poblado-san-lucas-4-habitaciones-5-banos-3-garajes/19797-M5748063
Castellana,LA CASTELLANA,6000000,268.0,5,3,0,Casa,6.23944313,-75.60611275,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-la-castellana-5-habitaciones-3-banos/19700-M6191741
Las Palmas,LAS PALMAS,20000000,2188.0,4,5,4,Casa,6.158633,-75.5458786,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-las-palmas-4-habitaciones-5-banos-4-garajes/11704-95228
Simon Bolivar,SIMON BOLIVAR,3150000,85.0,2,2,1,Apartamento,6.24971,-75.60365,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simon-bolivar-2-habitaciones-2-banos-1-garajes/11166-M6477430
Loma Del Campestre,EL DIAMANTE NO 2,5000000,165.0,4,5,2,Apartamento,6.18572,-75.57205,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-diamante-no.2-4-habitaciones-5-banos-2-garajes/509-M5290095
Poblado,POBLADO,11000000,420.0,4,5,3,Apartamento,6.21722,-75.56052,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-4-habitaciones-5-banos-3-garajes/5136-M6458356
Altos Del Poblado,ALTOS DEL POBLADO,5500000,90.0,3,2,1,Apartamento,6.21666,-75.5566,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-3-habitaciones-2-banos-1-garajes/16120-M5101910
Belen,BELEN,2400000,65.0,3,2,1,Apartamento,6.20181,-75.59945,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-belen-3-habitaciones-2-banos-1-garajes/18597-M6429167
Poblado,POBLADO,6500000,99.1,2,3,2,Apartamento,6.20472,-75.55494,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-2-habitaciones-3-banos-2-garajes/16120-M6091477
Rodeo Alto,RODEO ALTO,3600000,80.0,2,2,1,Apartamento,6.23486,-75.59546,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-rodeo-alto-2-habitaciones-2-banos-1-garajes/18597-M6395930
EL POBLADO,SANTA MARIA DE LOS ANGELES,4500000,64.0,2,2,2,Apartamento,6.190048694610596,-75.57911682128906,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-2-habitaciones-2-banos-2-garajes/687-M6448594
EL POBLADO,PATIO BONITO,3700000,110.0,3,2,1,Apartamento,6.207723617553711,-75.57664489746094,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-patio-bonito-3-habitaciones-2-banos-1-garajes/687-M5483136
EL POBLADO,LA AGUACATALA,3650000,70.0,2,2,1,Apartamento,6.19864559173584,-75.57774353027344,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-aguacatala-2-habitaciones-2-banos-1-garajes/687-M5848008
EL POBLADO,LA AGUACATALA,5350000,82.0,2,2,1,Apartamento,6.1990509033203125,-75.57774353027344,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-aguacatala-2-habitaciones-2-banos-1-garajes/687-M5847891
EL POBLADO,ALEJANDRIA,6000000,92.0,2,3,1,Apartamento,6.197887420654297,-75.56558227539062,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-2-habitaciones-3-banos-1-garajes/687-M5741931
ROBLEDO,FACULTAD DE MINAS,2500000,65.0,2,2,1,Apartamento,6.27597188949585,-75.59038543701172,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-facultad-de-minas-2-habitaciones-2-banos-1-garajes/12116-M5518764
EL POBLADO,EL TESORO,11500000,220.0,3,4,2,Apartamento,6.20509672164917,-75.55884552001953,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/687-M4832077
Castropol,CASTROPOL,6500000,150.0,4,2,2,Apartamento,6.2476376,-75.5658153,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-4-habitaciones-2-banos-2-garajes/19797-M6160034
EL POBLADO,LOS BALSOS NO 1,10950000,120.0,2,3,2,Apartamento,6.194283485412598,-75.56614685058594,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-2-habitaciones-3-banos-2-garajes/687-M4964416
Poblado,POBLADO,110000000,510.0,5,5,4,Casa,6.1817948,-75.5558971,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-poblado-5-habitaciones-5-banos-4-garajes/19797-M6160014
Laureles La Castellana,LA CASTELLANA,4000000,137.0,3,3,1,Apartamento,6.239415,-75.6053385,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-castellana-3-habitaciones-3-banos-1-garajes/12653-M6351140
EL POBLADO,SANTA MARIA DE LOS ANGELES,6350000,120.0,3,3,2,Apartamento,6.190048694610596,-75.5792007446289,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-3-banos-2-garajes/687-M6021921
EL POBLADO,ALEJANDRIA,9200000,232.0,3,3,2,Apartamento,6.199870586395264,-75.56961059570312,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-3-habitaciones-3-banos-2-garajes/687-M5183395
BELEN,LOMA DE LOS BERNAL,3000000,65.0,2,2,1,Apartamento,6.217579364776611,-75.60416412353516,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-loma-de-los-bernal-2-habitaciones-2-banos-1-garajes/12116-M5518742
EL POBLADO,ALEJANDRIA,3900000,54.0,1,2,1,Apartamento,6.1985764503479,-75.57109069824219,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-1-habitaciones-2-banos-1-garajes/687-M5547955
EL POBLADO,VILLA CARLOTA,3500000,74.0,3,2,1,Apartamento,6.2224297523498535,-75.57136535644531,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-villa-carlota-3-habitaciones-2-banos-1-garajes/687-M5689598
EL POBLADO,LOS BALSOS NO 1,4650000,106.0,3,2,2,Apartamento,6.187885284423828,-75.56119537353516,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-3-habitaciones-2-banos-2-garajes/687-M5569757
EL POBLADO,SIMESA,6000000,84.0,2,2,1,Apartamento,6.21848201751709,-75.57445526123047,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simesa-2-habitaciones-2-banos-1-garajes/687-M5578479
El Poblado,EL POBLADO,60000000,500.0,5,5,3,Casa,6.2090645,-75.5676977,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-el-poblado-5-habitaciones-5-banos-3-garajes/19797-M6160021
BELEN,LOMA DE LOS BERNAL,3400000,85.0,3,2,1,Apartamento,6.217579364776611,-75.60416412353516,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-loma-de-los-bernal-3-habitaciones-2-banos-1-garajes/12116-M5303037
EL POBLADO,ALTOS DEL POBLADO,4850000,75.0,2,2,1,Apartamento,6.216899871826172,-75.55632781982422,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-2-habitaciones-2-banos-1-garajes/687-M5688671
LAURELES,LOS CONQUISTADORES,3400000,120.0,3,3,1,Apartamento,6.242647647857666,-75.58167266845703,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-conquistadores-3-habitaciones-3-banos-1-garajes/12116-M5699413
EL POBLADO,CASTROPOL,4400000,84.0,3,2,1,Apartamento,6.215348243713379,-75.56769561767578,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-2-banos-1-garajes/687-M6194887
Las Palmas,LAS PALMAS,7600000,105.0,3,2,1,Apartamento,6.23511,-75.55784,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-palmas-3-habitaciones-2-banos-1-garajes/21565-M6242316
EL POBLADO,ALEJANDRIA,9700000,232.0,4,3,2,Apartamento,6.199253559112549,-75.56867980957031,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-4-habitaciones-3-banos-2-garajes/687-M5183374
EL POBLADO,ALEJANDRIA,3800000,105.0,3,3,1,Apartamento,6.198044300079346,-75.5675048828125,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-3-habitaciones-3-banos-1-garajes/687-M2751021
EL POBLADO,SAN LUCAS,7000000,167.0,3,3,2,Apartamento,6.184934616088867,-75.56820678710938,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-lucas-3-habitaciones-3-banos-2-garajes/687-M4888097
EL POBLADO,SANTA MARIA DE LOS ANGELES,8150000,120.0,3,3,1,Apartamento,6.189493656158447,-75.5792007446289,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-3-banos-1-garajes/687-M6323883
Laureles  Santa Teresita ,SANTA MONICA,2300000,120.0,3,2,0,Apartamento,6.245951,-75.614627,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-monica-3-habitaciones-2-banos/12653-M6361245
EL POBLADO,CASTROPOL,4700000,95.0,3,2,2,Apartamento,6.219858646392822,-75.56818389892578,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-2-banos-2-garajes/687-M4982050
LAURELES,LAURELES,4000000,138.0,3,2,1,Apartamento,6.242758750915527,-75.59607696533203,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-laureles-3-habitaciones-2-banos-1-garajes/12116-M6158709
BELEN LOMA DE LOS BERNAL,LOMA DE LOS BERNAL,2850000,70.0,3,2,1,Apartamento,6.217823028564453,-75.6036605834961,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-loma-de-los-bernal-3-habitaciones-2-banos-1-garajes/12116-M6122080
EL POBLADO,CASTROPOL,3300000,88.0,2,2,1,Apartamento,6.224760055541992,-75.56730651855469,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-2-habitaciones-2-banos-1-garajes/687-M4834803
EL POBLADO,VILLA CARLOTA,3650000,68.0,3,2,1,Apartamento,6.220617294311523,-75.57209777832031,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-villa-carlota-3-habitaciones-2-banos-1-garajes/687-M6087333
El Tesoro,EL TESORO,20000000,203.0,2,3,2,Apartamento,6.19701512,-75.55631446,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-2-habitaciones-3-banos-2-garajes/2214-M6469774
La Calera,LA CALERA,12000000,400.0,3,5,2,Casa,6.198933,-75.553044,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-la-calera-3-habitaciones-5-banos-2-garajes/4673-M6216524
Centro,LA CANDELARIA,2500000,150.0,4,3,0,Apartamento,6.25293165,-75.56711989,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-candelaria-4-habitaciones-3-banos/11067-M6092600
Poblado El Tesoro,EL TESORO,9000000,160.0,3,4,1,Apartamento,6.199806859,-75.558628717,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-1-garajes/17556-M6476981
CASTROPOL,CASTROPOL,3800000,85.0,2,2,1,Apartamento,6.215330123901367,-75.56829071044922,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-2-habitaciones-2-banos-1-garajes/11086-M6372392
