barrio,barrio_1,precio,area,habitaciones,baños,parqueaderos,tipo,latitud,longitud,url
SAN JUAQUIN   Noroccidente,SAN JOAQUIN,350000000,74.0,3,2,0,Apartamento,6.24348,-75.58608,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-joaquin-3-habitaciones-2-banos/MC6284113
EL POBLADO CASTROPOL   Nororiente,CASTROPOL,680000000,85.73,2,2,1,Apartamento,6.2148433,-75.56779,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-castropol-2-habitaciones-2-banos-1-garajes/MC6228767
Laureles,LAURELES,3737000000,700.0,3,4,1,Apartamento,6.23998,-75.59879,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-3-habitaciones-4-banos-1-garajes/21891-M6456754
LA AMERICA,CRISTOBAL,1050000000,160.0,4,3,1,Apartamento,6.248599529266357,-75.60816192626953,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-cristobal-4-habitaciones-3-banos-1-garajes/12116-M5124702
LAURELES,LOS CONQUISTADORES,515000000,80.0,3,2,1,Apartamento,6.243505477905273,-75.58134460449219,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-conquistadores-3-habitaciones-2-banos-1-garajes/12116-M5832363
Las Palmas,LAS PALMAS,4600000000,2334.0,4,5,1,Casa,6.26973245,-75.6025596509,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-las-palmas-4-habitaciones-5-banos-1-garajes/20765-M6137075
Laureles,BOLIVARIANA,1600000000,287.5,5,3,1,Casa,6.243744118,-75.592867503,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-bolivariana-5-habitaciones-3-banos-1-garajes/21417-M6128625
Conquistadores,CONQUISTADORES,715000000,105.0,2,2,1,Apartamento,6.232267,-75.559105,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-conquistadores-2-habitaciones-2-banos-1-garajes/21472-M6148544
EL POBLADO,LAS PALMAS,590000000,76.0,3,2,1,Apartamento,6.238983154296875,-75.56443786621094,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-las-palmas-3-habitaciones-2-banos-1-garajes/687-M6476995
EL POBLADO,LA FLORIDA,1300000000,193.0,3,4,3,Apartamento,6.206099033355713,-75.56865692138672,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-3-habitaciones-4-banos-3-garajes/687-M3896178
LAURELES,SURAMERICANA,755000000,160.0,4,2,1,Apartamento,6.255345821380615,-75.58443450927734,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-suramericana-4-habitaciones-2-banos-1-garajes/12116-M6006161
Las Palmas,LAS PALMAS,1100000000,100.5,3,2,2,Apartamento,6.2185637466,-75.5605723669,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-las-palmas-3-habitaciones-2-banos-2-garajes/22217-M6470619
EL POBLADO,LA LINDE,800000000,140.0,3,2,2,Apartamento,6.21571683883667,-75.56344604492188,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-linde-3-habitaciones-2-banos-2-garajes/687-M4065574
LA ASOMADERA,LA ASOMADERA,1810000000,400.0,4,5,4,Casa,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-asomadera-4-habitaciones-5-banos-4-garajes/687-M3481994
Belen La Palma,BELEN LA PALMA,950000000,110.0,3,3,1,Apartamento,6.2759123,-75.5546085,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-belen-la-palma-3-habitaciones-3-banos-1-garajes/21417-M6351120
Parque Poblado,PARQUE POBLADO,1500000000,214.0,3,3,2,Apartamento,6.21189,-75.56929,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-parque-poblado-3-habitaciones-3-banos-2-garajes/21891-M6454716
EL POBLADO,LA FLORIDA,1460000000,260.0,3,4,3,Apartamento,6.2045087814331055,-75.56468200683594,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-3-habitaciones-4-banos-3-garajes/687-M5557550
Calasanz,NA,1230000000,200.0,5,4,1,Casa,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-na-5-habitaciones-4-banos-1-garajes/20033-M6027340
La Floresta,NA,490000000,80.0,3,2,0,Apartamento,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-na-3-habitaciones-2-banos/20033-M6478452
EL POBLADO,SAN LUCAS,2300000000,280.0,4,5,3,Apartamento,6.186612606048584,-75.56600189208984,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-lucas-4-habitaciones-5-banos-3-garajes/687-M4726761
Loma De Los Bernal,LOMA DE LOS BERNAL,520000000,75.0,3,2,1,Apartamento,6.2156997,-75.6007241,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-loma-de-los-bernal-3-habitaciones-2-banos-1-garajes/21303-M6461247
LAURELES,LAURELES,930000000,145.0,3,3,1,Apartamento,6.242363929748535,-75.5956039428711,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-3-habitaciones-3-banos-1-garajes/12116-M5291376
Suramericana,SURAMERICANA,930000000,143.0,4,3,1,Apartamento,6.2539607156,-75.5803134247,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-suramericana-4-habitaciones-3-banos-1-garajes/16507-M6133283
El Poblado,EL POBLADO,3800000000,300.0,3,3,2,Apartamento,6.1859044,-75.5671163,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-3-habitaciones-3-banos-2-garajes/20765-M6137061
BELEN,LA MOTA,825000000,86.0,4,4,2,Casa,6.211846828460693,-75.5977783203125,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-mota-4-habitaciones-4-banos-2-garajes/12116-M3824092
Laureles,BOLIVARIANA,900000000,178.0,4,4,0,Apartamento,6.243744118,-75.592867503,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-bolivariana-4-habitaciones-4-banos/21417-M6128649
San Felix,NA,820000000,2750.0,3,3,4,Casa,6.300228877,-75.6039729724,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-na-3-habitaciones-3-banos-4-garajes/19328-M5840059
EL POBLADO,EL POBLADO,571949353,57.43,1,1,2,Apartamento,6.209064483642578,-75.56769561767578,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-1-habitaciones-1-banos-2-garajes/11295-M6390480
BUENOS AIRES,LA MILAGROSA,350000000,72.0,3,2,1,Apartamento,6.237129211425781,-75.5560531616211,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-milagrosa-3-habitaciones-2-banos-1-garajes/16193-M5958455
Medellin,MEDELLIN,285000000,76.0,3,2,0,Apartamento,6.2664615,-75.5575553,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-medellin-3-habitaciones-2-banos/11813-M6148654
Poblado,POBLADO,759900000,101.0,4,3,2,Apartamento,6.1865874311,-75.562902689,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-poblado-4-habitaciones-3-banos-2-garajes/10159-M6477126
Poblado,POBLADO,2500000000,205.0,3,4,3,Apartamento,6.1868109181,-75.5799198952,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-poblado-3-habitaciones-4-banos-3-garajes/18538-M5497192
Laureles,NA,349000000,100.0,3,2,0,Apartamento,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-na-3-habitaciones-2-banos/10159-M6385009
Laureles,LAURELES,700000000,129.0,4,3,1,Apartamento,6.2455086,-75.5978527,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-4-habitaciones-3-banos-1-garajes/10159-M6354572
RODEO ALTO,LA HONDONADA,421000000,62.0,2,2,1,Apartamento,6.202905178070068,-75.60193634033203,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-hondonada-2-habitaciones-2-banos-1-garajes/17149-M6376099
Los Colores,LOS COLORES,720000000,134.0,4,3,1,Apartamento,6.2585232,-75.58335,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-colores-4-habitaciones-3-banos-1-garajes/17166-M6382083
Las Palmas,LAS PALMAS,7000000000,684.0,4,5,2,Casa,6.2386625,-75.564787,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-las-palmas-4-habitaciones-5-banos-2-garajes/17593-M5563700
Laureles,LAURELES,1300000000,215.0,4,4,2,Apartamento,6.2418184789,-75.5965058746,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-4-habitaciones-4-banos-2-garajes/12154-M5289124
Conquistadores,CONQUISTADORES,900000000,132.0,4,3,2,Apartamento,6.241263926,-75.5819903947,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-conquistadores-4-habitaciones-3-banos-2-garajes/18237-M6390333
Alto De Las Palmas,ALTO DE LAS PALMAS,4800000000,749.19,4,4,4,Casa,6.1538929,-75.5383544,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-alto-de-las-palmas-4-habitaciones-4-banos-4-garajes/14973-M5986934
Laureles,LAURELES,1450000000,400.0,5,4,1,Casa,6.23096,-75.56143,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-laureles-5-habitaciones-4-banos-1-garajes/14059-M6090609
Poblado Los Balsos 2,POBLADO LOS BALSOS 2,980000000,117.0,3,4,2,Apartamento,6.19542,-75.57485,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-poblado-los-balsos-2-3-habitaciones-4-banos-2-garajes/18597-M6041310
Casa De Tres Pisos Barrio Prado Medellin,CASA DE TRES PISOS BARRIO PRADO MEDELLIN,3300000000,968.0,5,5,4,Casa,6.25944,-75.56123,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-casa-de-tres-pisos-barrio-prado-medellin-5-habitaciones-5-banos-4-garajes/10310-M6383812
San Lucas,SAN LUCAS,930000000,209.0,4,4,2,Casa,6.1807101719,-75.561754763,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-san-lucas-4-habitaciones-4-banos-2-garajes/98-M5661048
BELEN FATIMA NUEVO CONQUISTADORES   Noroccidente,LOS CONQUISTADORES,1100000000,212.0,4,4,2,Apartamento,6.241217,-75.58273,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-conquistadores-4-habitaciones-4-banos-2-garajes/MC6305747
CALASANZ   Zona Urbana ,CALASANZ PARTE ALTA,550000000,90.0,3,2,1,Casa,6.26738,-75.60175,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-calasanz-parte-alta-3-habitaciones-2-banos-1-garajes/MC6291521
SIMON BOLIVAR,CRISTOBAL,1130000000,170.0,4,4,1,Casa,6.248599529266357,-75.60816192626953,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-cristobal-4-habitaciones-4-banos-1-garajes/12116-M5124552
Simon Bolivar,SIMON BOLIVAR,760000000,97.0,3,2,1,Apartamento,6.243954063,-75.605470787,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-simon-bolivar-3-habitaciones-2-banos-1-garajes/21131-M6253520
EL POBLADO,EL TESORO,3800000000,437.0,5,5,4,Casa,6.202792167663574,-75.5527114868164,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-tesoro-5-habitaciones-5-banos-4-garajes/687-M3224330
Laureles,LAURELES,675000000,85.0,3,2,1,Apartamento,6.2413985,-75.5949715,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-3-habitaciones-2-banos-1-garajes/21417-M6129119
LAURELES,EL VELODROMO,755000000,143.0,3,2,1,Apartamento,6.251354694366455,-75.59370422363281,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-velodromo-3-habitaciones-2-banos-1-garajes/12116-M6226769
Tesoro,LOS NARANJOS,1250000000,164.0,3,3,2,Apartamento,6.1939311027526855,-75.55738067626953,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-naranjos-3-habitaciones-3-banos-2-garajes/14779-M3738733
SANTA TERESITA,SANTA TERESITA,770000000,194.0,5,3,1,Apartamento,6.242798805236816,-75.6102294921875,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-santa-teresita-5-habitaciones-3-banos-1-garajes/20692-M6213598
EL POBLADO,EL TESORO,1550000000,220.0,3,4,2,Casa,6.202732086181641,-75.55377197265625,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/687-M4639641
EL POBLADO,SANTA MARIA DE LOS ANGELES,960000000,204.0,3,4,3,Apartamento,6.190419673919678,-75.57630157470703,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-4-banos-3-garajes/687-M3577433
EL POBLADO,CASTROPOL,1060000000,215.0,3,4,2,Casa,6.2158894538879395,-75.56684112548828,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-castropol-3-habitaciones-4-banos-2-garajes/687-M4957589
EL POBLADO,LA FLORIDA,1070000000,218.0,4,4,3,Apartamento,6.206280708312988,-75.56840515136719,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-4-habitaciones-4-banos-3-garajes/687-M4641488
Cola Del Zorro,COLA DEL ZORRO,1750000000,189.37,2,3,2,Apartamento,6.2029464,-75.5688988,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-cola-del-zorro-2-habitaciones-3-banos-2-garajes/22217-M6470642
EL POBLADO,LAS LOMAS NO1,750000000,85.0,3,2,1,Apartamento,6.212794303894043,-75.56318664550781,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-las-lomas-no1-3-habitaciones-2-banos-1-garajes/19875-M6383301
EL POBLADO,EL TESORO,3400000000,255.0,3,4,3,Apartamento,6.2046403884887695,-75.55572509765625,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-3-garajes/687-M6375901
EL POBLADO,EL TESORO,1980000000,198.0,3,4,3,Apartamento,6.201724052429199,-75.55621337890625,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-3-garajes/687-M4497346
EL POBLADO,LOS BALSOS NO 1,1550000000,142.0,3,4,2,Apartamento,6.186925888061523,-75.56139373779297,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-balsos-no.1-3-habitaciones-4-banos-2-garajes/687-M5051915
Belen,NA,1300000000,300.0,5,5,2,Casa,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-na-5-habitaciones-5-banos-2-garajes/20033-M6471172
EL POBLADO,SAN LUCAS,900000000,150.0,3,4,2,Casa,6.180652618408203,-75.56417846679688,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-san-lucas-3-habitaciones-4-banos-2-garajes/687-M5210592
Castropol,CASTROPOL,980000000,163.0,3,2,2,Apartamento,6.220884529,-75.566695385,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-castropol-3-habitaciones-2-banos-2-garajes/20765-M6473198
Belen Rosales,BELEN ROSALES,650000000,266.0,5,5,1,Apartamento,6.2348523,-75.5902541,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-belen-rosales-5-habitaciones-5-banos-1-garajes/21744-M6463504
LAURELES,LOS CONQUISTADORES,785000000,115.0,3,2,1,Apartamento,6.2420973777771,-75.58108520507812,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-los-conquistadores-3-habitaciones-2-banos-1-garajes/12116-M5830353
LAURELES,LAURELES,735000000,106.0,3,2,2,Apartamento,6.242308139801025,-75.59518432617188,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-3-habitaciones-2-banos-2-garajes/12116-M5560251
EL POBLADO,ALTOS DEL POBLADO,5500000000,600.0,5,5,4,Casa,6.214174747467041,-75.55677795410156,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-altos-del-poblado-5-habitaciones-5-banos-4-garajes/687-M5667750
Laureles,LAURELES,635000000,120.0,4,3,1,Apartamento,6.2392072601,-75.5984687805,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-4-habitaciones-3-banos-1-garajes/21824-M6365988
EL POBLADO,EL TESORO,870000000,140.0,3,3,2,Apartamento,6.199198246002197,-75.56013488769531,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-3-banos-2-garajes/687-M4694003
Belen,NA,660000000,102.0,3,3,0,Apartamento,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-na-3-habitaciones-3-banos/20033-M6224822
EL POBLADO,EL TESORO,2250000000,370.0,4,5,2,Casa,6.207286357879639,-75.55265808105469,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-tesoro-4-habitaciones-5-banos-2-garajes/687-M4443677
Pilarica,PILARICA,458000000,68.74,2,2,1,Apartamento,6.2747767,-75.5846986,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-pilarica-2-habitaciones-2-banos-1-garajes/21417-M6193400
La Castellana,LA CASTELLANA,900000000,147.0,3,2,1,Casa,6.2394247,-75.605537,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-castellana-3-habitaciones-2-banos-1-garajes/21417-M6358301
Belen La Mota,BELEN LA MOTA,600000000,80.0,3,2,1,Apartamento,6.205704149,-75.5994286761,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-belen-la-mota-3-habitaciones-2-banos-1-garajes/14778-M6331471
POBLADO LA FRONTERA,,1152000000,106.0,3,2,2,Apartamento,0.0,0.0,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-3-habitaciones-2-banos-2-garajes/16740-M5528736
San Joaquin,SAN JOAQUIN,1400000000,213.0,5,5,0,Casa,6.2438253092,-75.5769467354,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-san-joaquin-5-habitaciones-5-banos/10159-M6158324
Poblado Las Lomas La Concha,POBLADO LAS LOMAS LA CONCHA,1780000000,257.0,4,4,3,Apartamento,6.208294505,-75.556754578,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-poblado-las-lomas-la-concha-4-habitaciones-4-banos-3-garajes/18538-M5497421
Ciudad Del Rio,CIUDAD DEL RIO,780000000,92.0,3,2,1,Apartamento,6.22196,-75.5735,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-ciudad-del-rio-3-habitaciones-2-banos-1-garajes/17029-M6446518
Simon Bolivar,SIMON BOLIVAR,700000000,143.0,4,2,0,Apartamento,6.2435,-75.60346,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-simon-bolivar-4-habitaciones-2-banos/18936-M6097789
Loma Del Indio,LOMA DEL INDIO,630000000,120.0,4,2,1,Casa,6.2253581,-75.5609263,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-loma-del-indio-4-habitaciones-2-banos-1-garajes/10159-M6104431
EL POBLADO,LA FLORIDA,1590000000,321.0,4,4,1,Apartamento,6.20523738861084,-75.56893920898438,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-la-florida-4-habitaciones-4-banos-1-garajes/14633-M5978030
Sabaneta,BETANIA,720000000,121.0,3,3,1,Apartamento,6.14899237,-75.6136683,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-betania-3-habitaciones-3-banos-1-garajes/15594-M6337645
San Diego,SAN DIEGO,560000000,154.0,4,4,1,Apartamento,6.2318319,-75.5682549,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-diego-4-habitaciones-4-banos-1-garajes/18237-M6384725
El Poblado  Santa Maria De Los Angeles,EL POBLADO  SANTA MARIA DE LOS ANGELES,960000000,107.96,2,3,2,Apartamento,6.1900376,-75.5793401,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-poblado-santa-maria-de-los-angeles-2-habitaciones-3-banos-2-garajes/13794-M6382212
Centro,CENTRO,980000000,246.0,4,4,1,Apartamento,6.2524812075,-75.5626318931,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-centro-4-habitaciones-4-banos-1-garajes/12647-M5039675
Conquistadores,CONQUISTADORES,750000000,115.0,4,3,2,Apartamento,6.2420823,-75.5817584,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-conquistadores-4-habitaciones-3-banos-2-garajes/18237-M6390342
Las Palmas,LAS PALMAS,3300000000,260.0,3,5,4,Casa,6.1543449866,-75.5355548859,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-las-palmas-3-habitaciones-5-banos-4-garajes/13794-M6452505
SAN LUCAS,SAN LUCAS,1150000000,111.0,2,2,2,Apartamento,6.182146072387695,-75.56571960449219,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-lucas-2-habitaciones-2-banos-2-garajes/5211-M6482150
SAN LUCAS,SAN LUCAS,1150000000,111.0,2,2,2,Apartamento,6.182753086090088,-75.56572723388672,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-lucas-2-habitaciones-2-banos-2-garajes/5211-M6482173
Poblado San Lucas,POBLADO SAN LUCAS,3000000000,365.0,5,5,4,Apartamento,3.41064,-76.45756,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-poblado-san-lucas-5-habitaciones-5-banos-4-garajes/18597-M6041158
SAN LUCAS,SAN LUCAS,1150000000,111.0,2,2,2,Apartamento,6.182146072387695,-75.56571960449219,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-san-lucas-2-habitaciones-2-banos-2-garajes/5211-M6482199
Castropol,CASTROPOL,780000000,187.0,3,3,1,Apartamento,6.2197116433,-75.5677777866,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-castropol-3-habitaciones-3-banos-1-garajes/18157-M6034195
La Mota,EL TESORO,450000000,75.0,3,2,1,Apartamento,6.20306444,-75.55130016,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-tesoro-3-habitaciones-2-banos-1-garajes/21518-M6355643
LAURELES,LAURELES,760000000,142.0,4,3,2,Apartamento,6.244083881378174,-75.59379577636719,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-laureles-4-habitaciones-3-banos-2-garajes/12116-M4558788
